Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
HICHAM,iOS,playback,,,2024-08-24 23:44:56
HICHAM,iOS,showDetails,,,2024-08-24 23:44:17
HICHAM,iOS,browseTitles,,,2024-08-24 23:44:16
HICHAM,iOS,browseTitles,,,2024-08-24 23:44:16
HICHAM,iOS,showDetails,,,2024-08-24 23:44:16
HICHAM,iOS,browseTitles,,,2024-08-24 23:44:10
HICHAM,iOS,showDetails,,,2024-08-24 23:44:10
HICHAM,iOS,showDetails,,,2024-08-24 23:43:52
HICHAM,iOS,browseTitles,,,2024-08-24 23:43:51
HICHAM,iOS,browseTitles,,,2024-08-24 23:43:51
HICHAM,iOS,showDetails,,,2024-08-24 23:43:51
HICHAM,iOS,browseTitles,,,2024-08-24 23:43:44
HICHAM,iOS,movieDetails,,,2024-08-24 23:43:44
HICHAM,iOS,playback,,,2024-08-24 23:43:33
HICHAM,iOS,movieDetails,,,2024-08-24 23:43:33
HICHAM,iOS,movieDetails,,,2024-08-24 23:42:34
HICHAM,iOS,movieDetails,,,2024-08-24 23:42:34
HICHAM,iOS,playback,,,2024-08-24 23:42:34
HICHAM,iOS,movieDetails,,,2024-08-24 23:41:27
HICHAM,iOS,browseTitles,,,2024-08-24 23:41:26
HICHAM,iOS,movieDetails,,,2024-08-24 23:41:09
HICHAM,iOS,browseTitles,,,2024-08-24 23:41:09
HICHAM,iOS,movieDetails,,,2024-08-24 23:41:03
HICHAM,iOS,browseTitles,,,2024-08-24 23:41:03
HICHAM,iOS,browseTitles,,,2024-08-24 23:41:03
HICHAM,iOS,movieDetails,,,2024-08-24 23:41:03
HICHAM,iOS,movieDetails,,,2024-08-24 23:40:59
HICHAM,iOS,browseTitles,,,2024-08-24 23:40:58
HICHAM,iOS,browseTitles,,,2024-08-24 23:40:51
HICHAM,iOS,profilesGate,,,2024-08-24 23:40:51
HICHAM,iOS,profilesGate,,,2024-08-24 23:40:50
HICHAM,iOS,browseTitles,,,2024-08-23 22:44:48
HICHAM,iOS,profilesGate,,,2024-08-23 22:44:48
HICHAM,iOS,profilesGate,,,2024-08-23 22:44:47
HICHAM,iOS,playback,,,2024-08-22 03:04:28
HICHAM,iOS,postPlay,,,2024-08-22 03:04:28
HICHAM,iOS,myProfileView,,,2024-08-22 02:23:34
HICHAM,iOS,playback,,,2024-08-22 02:23:34
HICHAM,iOS,playback,,,2024-08-22 02:23:34
HICHAM,iOS,myProfileView,,,2024-08-22 02:23:34
HICHAM,iOS,myProfileView,,,2024-08-22 02:09:33
HICHAM,iOS,playback,,,2024-08-22 02:09:33
HICHAM,iOS,browseTitles,,,2024-08-22 02:09:27
HICHAM,iOS,myProfileView,,,2024-08-22 02:09:27
HICHAM,iOS,playback,,,2024-08-22 01:53:18
HICHAM,iOS,myProfileView,,,2024-08-22 01:53:18
HICHAM,iOS,myProfileView,,,2024-08-22 01:53:17
HICHAM,iOS,playback,,,2024-08-22 01:53:17
HICHAM,iOS,playback,,,2024-08-22 01:33:33
HICHAM,iOS,myProfileView,,,2024-08-22 01:33:33
HICHAM,iOS,myProfileView,,,2024-08-22 01:33:33
HICHAM,iOS,myProfileView,,,2024-08-22 01:05:32
HICHAM,iOS,playback,,,2024-08-22 01:05:32
HICHAM,iOS,playback,,,2024-08-22 01:05:32
HICHAM,iOS,myProfileView,,,2024-08-22 01:05:32
HICHAM,iOS,myProfileView,,,2024-08-22 01:05:26
HICHAM,iOS,playback,,,2024-08-22 01:05:26
HICHAM,iOS,myProfileView,,,2024-08-22 01:05:24
HICHAM,iOS,playback,,,2024-08-22 01:03:33
HICHAM,iOS,myProfileView,,,2024-08-22 01:03:33
HICHAM,iOS,myProfileView,,,2024-08-22 01:03:32
HICHAM,iOS,playback,,,2024-08-22 01:03:32
HICHAM,iOS,playback,,,2024-08-22 01:03:32
HICHAM,iOS,myProfileView,,,2024-08-22 01:03:32
HICHAM,iOS,myProfileView,,,2024-08-22 00:57:33
HICHAM,iOS,playback,,,2024-08-22 00:57:33
HICHAM,iOS,myProfileView,,,2024-08-22 00:57:33
HICHAM,iOS,playback,,,2024-08-22 00:57:33
HICHAM,iOS,movieDetails,,,2024-08-22 00:57:32
HICHAM,iOS,movieDetails,,,2024-08-22 00:57:32
HICHAM,iOS,playback,,,2024-08-22 00:57:32
HICHAM,iOS,movieDetails,,,2024-08-22 00:57:30
HICHAM,iOS,browseTitles,,,2024-08-22 00:57:29
HICHAM,iOS,myProfileView,,,2024-08-22 00:57:19
HICHAM,iOS,myProfileView,,,2024-08-22 00:57:19
HICHAM,iOS,movieDetails,,,2024-08-22 00:57:17
HICHAM,iOS,browseTitles,,,2024-08-22 00:57:17
HICHAM,iOS,movieDetails,,,2024-08-22 00:57:11
HICHAM,iOS,browseTitles,,,2024-08-22 00:57:09
HICHAM,iOS,browseTitles,,,2024-08-22 00:57:03
HICHAM,iOS,myProfileView,,,2024-08-21 20:35:17
HICHAM,iOS,playback,,,2024-08-21 20:35:17
HICHAM,iOS,movieDetails,,,2024-08-21 20:34:53
HICHAM,iOS,browseTitles,,,2024-08-21 20:34:53
HICHAM,iOS,movieDetails,,,2024-08-21 20:34:28
HICHAM,iOS,browseTitles,,,2024-08-21 20:34:27
HICHAM,iOS,playback,,,2024-08-21 20:34:05
HICHAM,iOS,myProfileView,,,2024-08-21 20:34:05
HICHAM,iOS,profilesGate,,,2024-08-21 20:34:05
HICHAM,iOS,myProfileView,,,2024-08-21 20:34:05
HICHAM,iOS,browseTitles,,,2024-08-21 20:34:05
HICHAM,iOS,profilesGate,,,2024-08-21 20:34:05
HICHAM,iOS,myProfileView,,,2024-08-19 21:14:02
HICHAM,iOS,myProfileView,,,2024-08-19 21:14:01
HICHAM,iOS,playback,,,2024-08-19 21:14:01
HICHAM,iOS,playback,,,2024-08-19 21:14:01
HICHAM,iOS,myProfileView,,,2024-08-19 21:14:01
HICHAM,iOS,myProfileView,,,2024-08-19 21:14:01
HICHAM,iOS,playback,,,2024-08-19 21:14:01
HICHAM,iOS,playback,,,2024-08-19 21:14:01
HICHAM,iOS,myProfileView,,,2024-08-19 21:14:01
HICHAM,iOS,browseTitles,,,2024-08-19 21:13:56
HICHAM,iOS,myProfileView,,,2024-08-19 21:13:56
HICHAM,iOS,movieDetails,,,2024-08-19 16:47:20
HICHAM,iOS,movieDetails,,,2024-08-19 16:47:18
HICHAM,iOS,myProfileView,,,2024-08-19 16:46:55
HICHAM,iOS,playback,,,2024-08-19 16:46:55
HICHAM,iOS,myProfileView,,,2024-08-19 16:46:52
HICHAM,iOS,movieDetails,,,2024-08-19 09:05:03
HICHAM,iOS,movieDetails,,,2024-08-19 09:05:03
HICHAM,iOS,movieDetails,,,2024-08-19 09:02:26
HICHAM,iOS,movieDetails,,,2024-08-19 09:02:25
HICHAM,iOS,search,,,2024-08-19 09:00:24
HICHAM,iOS,movieDetails,,,2024-08-19 09:00:24
HICHAM,iOS,profilesGate,,,2024-08-19 08:59:39
HICHAM,iOS,browseTitles,,,2024-08-19 08:59:39
HICHAM,iOS,profilesGate,,,2024-08-19 08:59:38
HICHAM,iOS,movieDetails,,,2024-08-19 08:59:24
HICHAM,iOS,search,,,2024-08-19 08:59:23
HICHAM,iOS,myProfileView,,,2024-08-19 08:59:23
HICHAM,iOS,movieDetails,,,2024-08-19 08:59:23
HICHAM,iOS,movieDetails,,,2024-08-19 08:59:23
HICHAM,iOS,movieDetails,,,2024-08-19 08:59:23
HICHAM,iOS,search,,,2024-08-19 08:59:23
HICHAM,www,search,/search?q=how%20to%20ge,/search?q=how%20to%20get,2024-08-19 03:05:58
HICHAM,www,search,/search?q=how%20to%20get,/search?q=how%20to%20get%20,2024-08-19 03:05:58
HICHAM,www,search,/search?q=how%20to,/search?q=how%20to%20,2024-08-19 03:05:57
HICHAM,www,search,/search?q=how%20to%20,/search?q=how%20to%20g,2024-08-19 03:05:57
HICHAM,www,search,/search?q=how%20to%20,/search?q=how%20to%20g,2024-08-19 03:05:57
HICHAM,www,search,/search?q=how%20to%20g,/search?q=how%20to%20ge,2024-08-19 03:05:57
HICHAM,www,search,/search?q=how%20to%20g,/search?q=how%20to%20ge,2024-08-19 03:05:57
HICHAM,www,search,/search?q=how%20to%20ge,/search?q=how%20to%20get,2024-08-19 03:05:57
HICHAM,www,search,/search?q=h,/search?q=ho,2024-08-19 03:05:56
HICHAM,www,search,/search?q=ho,/search?q=how,2024-08-19 03:05:56
HICHAM,www,search,/search?q=ho,/search?q=how,2024-08-19 03:05:56
HICHAM,www,search,/search?q=how,/search?q=how%20,2024-08-19 03:05:56
HICHAM,www,search,/search?q=how,/search?q=how%20,2024-08-19 03:05:56
HICHAM,www,search,/search?q=how%20,/search?q=how%20t,2024-08-19 03:05:56
HICHAM,www,search,/search?q=how%20,/search?q=how%20t,2024-08-19 03:05:56
HICHAM,www,search,/search?q=how%20t,/search?q=how%20to,2024-08-19 03:05:56
HICHAM,www,search,/search?q=how%20t,/search?q=how%20to,2024-08-19 03:05:56
HICHAM,www,search,/search?q=how%20to,/search?q=how%20to%20,2024-08-19 03:05:56
HICHAM,www,search,/search?q=hoiw%20t,/search?q=hoiw%20to,2024-08-19 03:05:55
HICHAM,www,browseTitles,/search?q=hoiw%20to,/,2024-08-19 03:05:55
HICHAM,www,browseTitles,/search?q=hoiw%20to,/,2024-08-19 03:05:55
HICHAM,www,search,/,/search?q=h,2024-08-19 03:05:55
HICHAM,www,search,/,/search?q=h,2024-08-19 03:05:55
HICHAM,www,search,/search?q=h,/search?q=ho,2024-08-19 03:05:55
HICHAM,www,search,/,/search?q=h,2024-08-19 03:05:54
HICHAM,www,search,/search?q=h,/search?q=hoi,2024-08-19 03:05:54
HICHAM,www,search,/search?q=h,/search?q=hoi,2024-08-19 03:05:54
HICHAM,www,search,/search?q=hoi,/search?q=hoiw,2024-08-19 03:05:54
HICHAM,www,search,/search?q=hoi,/search?q=hoiw,2024-08-19 03:05:54
HICHAM,www,search,/search?q=hoiw,/search?q=hoiw%20,2024-08-19 03:05:54
HICHAM,www,search,/search?q=hoiw,/search?q=hoiw%20,2024-08-19 03:05:54
HICHAM,www,search,/search?q=hoiw%20,/search?q=hoiw%20t,2024-08-19 03:05:54
HICHAM,www,search,/search?q=hoiw%20,/search?q=hoiw%20t,2024-08-19 03:05:54
HICHAM,www,search,/search?q=hoiw%20t,/search?q=hoiw%20to,2024-08-19 03:05:54
HICHAM,www,browseTitles,/search?q=sygo,/,2024-08-19 03:05:53
HICHAM,www,search,/,/search?q=h,2024-08-19 03:05:53
HICHAM,www,profilesGate,/search?q=syg,/search?q=sygo,2024-08-19 03:05:52
HICHAM,www,search,/search?q=syg,/search?q=sygo,2024-08-19 03:05:52
HICHAM,www,search,/search?q=syg,/search?q=sygo,2024-08-19 03:05:52
HICHAM,www,browseTitles,/search?q=sygo,/,2024-08-19 03:05:52
HICHAM,iOS,movieDetails,,,2024-08-19 02:18:21
HICHAM,iOS,movieDetails,,,2024-08-19 02:18:21
HICHAM,iOS,movieDetails,,,2024-08-19 02:18:20
HICHAM,iOS,movieDetails,,,2024-08-19 02:18:19
HICHAM,iOS,movieDetails,,,2024-08-19 02:18:19
HICHAM,iOS,movieDetails,,,2024-08-19 02:18:19
HICHAM,www,browseTitles,app-info://platform/microsoft-store,/browse,2024-08-19 02:11:01
HICHAM,www,search,/browse,/search?q=s,2024-08-19 02:11:01
HICHAM,www,search,/browse,/search?q=s,2024-08-19 02:11:01
HICHAM,www,search,/search?q=s,/search?q=sy,2024-08-19 02:11:01
HICHAM,www,search,/search?q=s,/search?q=sy,2024-08-19 02:11:01
HICHAM,www,search,/search?q=sy,/search?q=syg,2024-08-19 02:11:01
HICHAM,www,search,/search?q=sy,/search?q=syg,2024-08-19 02:11:01
HICHAM,www,search,/search?q=syg,/search?q=sygo,2024-08-19 02:11:01
HICHAM,www,profilesGate,app-info://platform/microsoft-store,/browse,2024-08-19 02:10:59
HICHAM,www,browseTitles,app-info://platform/microsoft-store,/browse,2024-08-19 02:10:59
HICHAM,iOS,movieDetails,,,2024-08-19 02:00:50
HICHAM,iOS,movieDetails,,,2024-08-19 02:00:49
HICHAM,iOS,movieDetails,,,2024-08-19 02:00:49
HICHAM,iOS,movieDetails,,,2024-08-19 02:00:49
HICHAM,iOS,movieDetails,,,2024-08-19 02:00:42
HICHAM,iOS,search,,,2024-08-19 02:00:41
HICHAM,iOS,search,,,2024-08-19 02:00:41
HICHAM,iOS,movieDetails,,,2024-08-19 02:00:41
HICHAM,iOS,movieDetails,,,2024-08-19 02:00:38
HICHAM,iOS,search,,,2024-08-19 02:00:38
HICHAM,iOS,search,,,2024-08-19 02:00:36
HICHAM,iOS,movieDetails,,,2024-08-19 02:00:36
HICHAM,iOS,movieDetails,,,2024-08-19 02:00:36
HICHAM,iOS,movieDetails,,,2024-08-19 02:00:35
HICHAM,iOS,search,,,2024-08-19 02:00:35
HICHAM,iOS,search,,,2024-08-19 02:00:35
HICHAM,iOS,search,,,2024-08-19 01:32:18
HICHAM,iOS,search,,,2024-08-19 01:32:18
HICHAM,iOS,movieDetails,,,2024-08-19 01:32:18
HICHAM,iOS,movieDetails,,,2024-08-19 01:32:18
HICHAM,iOS,showDetails,,,2024-08-19 01:32:09
HICHAM,iOS,search,,,2024-08-19 01:32:09
HICHAM,iOS,showDetails,,,2024-08-19 01:32:06
HICHAM,www,profilesGate,app-info://platform/microsoft-store,/browse,2024-08-19 01:31:36
HICHAM,www,browseTitles,app-info://platform/microsoft-store,/browse,2024-08-19 01:31:36
HICHAM,iOS,myProfileView,,,2024-08-19 00:58:16
HICHAM,iOS,browseTitles,,,2024-08-19 00:58:16
HICHAM,iOS,search,,,2024-08-19 00:58:15
HICHAM,iOS,search,,,2024-08-19 00:58:15
HICHAM,iOS,showDetails,,,2024-08-19 00:58:15
HICHAM,iOS,showDetails,,,2024-08-19 00:58:15
HICHAM,iOS,myProfileView,,,2024-08-19 00:58:10
HICHAM,iOS,search,,,2024-08-19 00:58:10
HICHAM,iOS,showDetails,,,2024-08-19 00:56:08
HICHAM,iOS,search,,,2024-08-19 00:56:07
HICHAM,iOS,profilesGate,,,2024-08-19 00:55:59
HICHAM,iOS,browseTitles,,,2024-08-19 00:55:59
HICHAM,iOS,profilesGate,,,2024-08-19 00:55:59
HICHAM,iOS,myProfileView,,,2024-08-18 18:28:48
HICHAM,iOS,editProfiles,,,2024-08-18 18:28:47
HICHAM,iOS,editProfiles,,,2024-08-18 18:28:47
HICHAM,iOS,myProfileView,,,2024-08-18 18:28:47
HICHAM,iOS,editProfile,,,2024-08-18 18:28:46
HICHAM,iOS,editProfile,,,2024-08-18 18:28:46
HICHAM,iOS,editProfiles,,,2024-08-18 18:28:46
HICHAM,iOS,editProfile,,,2024-08-18 18:28:44
HICHAM,iOS,editProfiles,,,2024-08-18 18:28:44
HICHAM,iOS,editProfile,,,2024-08-18 18:28:44
HICHAM,iOS,editProfiles,,,2024-08-18 18:28:43
HICHAM,iOS,editProfiles,,,2024-08-18 18:28:43
HICHAM,iOS,myProfileView,,,2024-08-18 18:28:43
HICHAM,iOS,browseTitles,,,2024-08-18 18:28:27
HICHAM,iOS,myProfileView,,,2024-08-18 18:28:27
HICHAM,www,movieDetails,/search?q=suits,/search?q=suits&jbv=70195800,2024-08-12 17:44:42
HICHAM,www,search,/search?q=suits&jbv=70195800,/search?q=suits,2024-08-12 17:44:42
HICHAM,www,search,/watch/70283145?trackId=255824129,/search?q=suits,2024-08-12 17:35:56
HICHAM,www,search,/search?q=suits,/search?q=suits&jbv=70195800,2024-08-12 17:35:56
HICHAM,www,playback,/watch/70195800?trackId=255824129&tctx=0%2C0%2C9ba3ada1-02c4-47e5-a9a7-3a31de80d5d1-345396914%2C9ba3ada1-02c4-47e5-a9a7-3a31de80d5d1-345396914%7C2%2Cunknown%2C%2C%2CtitlesResults%2C70195800%2CVideo%3A70195800%2CminiDpPlayButton,/watch/70283145?trackId=255824129,2024-08-12 17:35:15
HICHAM,www,search,/watch/70283145?trackId=255824129,/search?q=suits,2024-08-12 17:35:15
HICHAM,www,search,/search?q=suit,/search?q=suits,2024-08-12 17:35:11
HICHAM,www,playback,/search?q=suits,/watch/70195800?trackId=255824129&tctx=0%2C0%2C9ba3ada1-02c4-47e5-a9a7-3a31de80d5d1-345396914%2C9ba3ada1-02c4-47e5-a9a7-3a31de80d5d1-345396914%7C2%2Cunknown%2C%2C%2CtitlesResults%2C70195800%2CVideo%3A70195800%2CminiDpPlayButton,2024-08-12 17:35:11
HICHAM,www,playback,/search?q=suits,/watch/70195800?trackId=255824129&tctx=0%2C0%2C9ba3ada1-02c4-47e5-a9a7-3a31de80d5d1-345396914%2C9ba3ada1-02c4-47e5-a9a7-3a31de80d5d1-345396914%7C2%2Cunknown%2C%2C%2CtitlesResults%2C70195800%2CVideo%3A70195800%2CminiDpPlayButton,2024-08-12 17:35:11
HICHAM,www,playback,/watch/70195800?trackId=255824129&tctx=0%2C0%2C9ba3ada1-02c4-47e5-a9a7-3a31de80d5d1-345396914%2C9ba3ada1-02c4-47e5-a9a7-3a31de80d5d1-345396914%7C2%2Cunknown%2C%2C%2CtitlesResults%2C70195800%2CVideo%3A70195800%2CminiDpPlayButton,/watch/70283145?trackId=255824129,2024-08-12 17:35:11
HICHAM,www,search,/search?q=sui,/search?q=suit,2024-08-12 17:35:05
HICHAM,www,search,/search?q=suit,/search?q=suits,2024-08-12 17:35:05
HICHAM,www,browseTitles,app-info://platform/microsoft-store,/browse,2024-08-12 17:35:04
HICHAM,www,search,/browse,/search?q=s,2024-08-12 17:35:04
HICHAM,www,search,/browse,/search?q=s,2024-08-12 17:35:04
HICHAM,www,search,/search?q=s,/search?q=su,2024-08-12 17:35:04
HICHAM,www,search,/search?q=s,/search?q=su,2024-08-12 17:35:04
HICHAM,www,search,/search?q=su,/search?q=sui,2024-08-12 17:35:04
HICHAM,www,search,/search?q=su,/search?q=sui,2024-08-12 17:35:04
HICHAM,www,search,/search?q=sui,/search?q=suit,2024-08-12 17:35:04
HICHAM,www,profilesGate,app-info://platform/microsoft-store,/browse,2024-08-12 17:34:55
HICHAM,www,browseTitles,app-info://platform/microsoft-store,/browse,2024-08-12 17:34:55
HICHAM,iOS,mhuMobileGetTemporaryAccessSuccess,,,2024-08-12 00:42:20
HICHAM,iOS,playback,,,2024-08-12 00:42:20
HICHAM,iOS,postPlay,,,2024-08-12 00:41:42
HICHAM,iOS,playback,,,2024-08-12 00:41:42
HICHAM,iOS,playback,,,2024-08-12 00:41:39
HICHAM,iOS,postPlay,,,2024-08-12 00:41:39
HICHAM,iOS,playback,,,2024-08-12 00:23:22
HICHAM,iOS,mhuMobileGetTemporaryAccessSuccess,,,2024-08-12 00:23:19
HICHAM,iOS,mhuVerifyFactor,,,2024-08-12 00:23:11
HICHAM,iOS,mhuMobileGetTemporaryAccessSuccess,,,2024-08-12 00:23:11
HICHAM,iOS,mhuMobileGetTemporaryAccess,,,2024-08-12 00:20:49
HICHAM,iOS,mhuVerifyFactor,,,2024-08-12 00:20:49
HICHAM,iOS,clcsInitialInterstitialView,,,2024-08-12 00:20:47
HICHAM,iOS,mhuMobileGetTemporaryAccess,,,2024-08-12 00:20:47
HICHAM,iOS,profilesGate,,,2024-08-11 23:53:09
HICHAM,iOS,browseTitles,,,2024-08-11 23:53:09
HICHAM,iOS,profilesGate,,,2024-08-11 23:53:06
HICHAM,iOS,login,,,2024-08-11 23:53:05
HICHAM,iOS,profilesGate,,,2024-08-11 23:53:05
HICHAM,iOS,mhuConfirmSignOut,,,2024-08-11 23:52:49
HICHAM,iOS,clcsInitialInterstitialView,,,2024-08-11 23:52:43
HICHAM,iOS,mhuConfirmSignOut,,,2024-08-11 23:52:43
HICHAM,iOS,profilesGate,,,2024-08-11 23:52:40
HICHAM,iOS,browseTitles,,,2024-08-11 23:52:40
HICHAM,iOS,profilesGate,,,2024-08-11 23:52:40
HICHAM,www,playback,/browse?jbv=80186863,/watch/81661234?trackId=14170287&tctx=1%2C0%2Ca62aa399-e990-40fc-b20f-172d553d08e7-209042545%2CNES_C340B74799B64A54BBC4EBC004BF31-B9F225DDE3A711-066165C576_p_1723412401401%2C%2C%2C%2C%2C%2CVideo%3A80186863%2CdetailsPagePlayButton,2024-08-11 22:09:11
HICHAM,www,playback,/watch/81661234?trackId=14170287&tctx=1%2C0%2Ca62aa399-e990-40fc-b20f-172d553d08e7-209042545%2CNES_C340B74799B64A54BBC4EBC004BF31-B9F225DDE3A711-066165C576_p_1723412401401%2C%2C%2C%2C%2C%2CVideo%3A80186863%2CdetailsPagePlayButton,/watch/81661235?trackId=14170287,2024-08-11 22:09:11
HICHAM,www,browseTitles,/browse,/browse?jbv=80186863,2024-08-11 21:40:09
HICHAM,www,playback,/browse?jbv=80186863,/watch/81661234?trackId=14170287&tctx=1%2C0%2Ca62aa399-e990-40fc-b20f-172d553d08e7-209042545%2CNES_C340B74799B64A54BBC4EBC004BF31-B9F225DDE3A711-066165C576_p_1723412401401%2C%2C%2C%2C%2C%2CVideo%3A80186863%2CdetailsPagePlayButton,2024-08-11 21:40:09
HICHAM,www,browseTitles,app-info://platform/microsoft-store,/browse,2024-08-11 21:40:07
HICHAM,www,browseTitles,/browse,/browse?jbv=80186863,2024-08-11 21:40:07
HICHAM,www,profilesGate,app-info://platform/microsoft-store,/browse,2024-08-11 21:40:02
HICHAM,www,browseTitles,app-info://platform/microsoft-store,/browse,2024-08-11 21:40:02
HICHAM,www,playback,/watch/80186863?trackId=14170286&tctx=1%2C0%2C9206db61-f22e-451c-bfc7-d8b41e295c0d-186059514%2CNES_C340B74799B64A54BBC4EBC004BF31-B9F225DDE3A711-04ECC4F447_p_1723380156861%2CNES_C340B74799B64A54BBC4EBC004BF31_p_1723380156861%2C%2C%2C%2C80186863%2CVideo%3A80186863%2CminiDpPlayButton,/watch/81661233?trackId=14170286,2024-08-11 12:53:19
HICHAM,www,playback,/watch/81661233?trackId=14170286,/watch/81661234?trackId=14170286,2024-08-11 12:53:19
HICHAM,www,playback,/watch/81661233?trackId=14170286,/watch/81661234?trackId=14170286,2024-08-11 12:53:19
HICHAM,www,playback,/watch/81661234?trackId=14170286,/watch/81661233?trackId=155573559,2024-08-11 12:53:19
HICHAM,www,playback,/watch/81661234?trackId=14170286,/watch/81661233?trackId=155573559,2024-08-11 12:53:19
HICHAM,www,playback,/watch/81661233?trackId=155573559,/watch/81661234?trackId=155573559,2024-08-11 12:53:19
HICHAM,www,browseTitles,app-info://platform/microsoft-store,/browse,2024-08-11 12:43:50
HICHAM,www,playback,/browse,/watch/80186863?trackId=14170286&tctx=1%2C0%2C9206db61-f22e-451c-bfc7-d8b41e295c0d-186059514%2CNES_C340B74799B64A54BBC4EBC004BF31-B9F225DDE3A711-04ECC4F447_p_1723380156861%2CNES_C340B74799B64A54BBC4EBC004BF31_p_1723380156861%2C%2C%2C%2C80186863%2CVideo%3A80186863%2CminiDpPlayButton,2024-08-11 12:43:50
HICHAM,www,playback,/browse,/watch/80186863?trackId=14170286&tctx=1%2C0%2C9206db61-f22e-451c-bfc7-d8b41e295c0d-186059514%2CNES_C340B74799B64A54BBC4EBC004BF31-B9F225DDE3A711-04ECC4F447_p_1723380156861%2CNES_C340B74799B64A54BBC4EBC004BF31_p_1723380156861%2C%2C%2C%2C80186863%2CVideo%3A80186863%2CminiDpPlayButton,2024-08-11 12:43:50
HICHAM,www,playback,/watch/80186863?trackId=14170286&tctx=1%2C0%2C9206db61-f22e-451c-bfc7-d8b41e295c0d-186059514%2CNES_C340B74799B64A54BBC4EBC004BF31-B9F225DDE3A711-04ECC4F447_p_1723380156861%2CNES_C340B74799B64A54BBC4EBC004BF31_p_1723380156861%2C%2C%2C%2C80186863%2CVideo%3A80186863%2CminiDpPlayButton,/watch/81661233?trackId=14170286,2024-08-11 12:43:50
HICHAM,www,profilesGate,app-info://platform/microsoft-store,/browse,2024-08-11 12:42:38
HICHAM,www,browseTitles,app-info://platform/microsoft-store,/browse,2024-08-11 12:42:38
HICHAM,www,playback,/watch/81661231?trackId=14170286,/watch/81661232?trackId=14170286,2024-08-11 01:05:32
HICHAM,www,playback,/watch/81661232?trackId=14170286,/watch/81661233?trackId=200257858,2024-08-11 01:05:32
HICHAM,www,playback,/watch/80186863?trackId=14170286&tctx=1%2C0%2Cbbb9d66f-0ce3-4852-9fc3-92e58ab76524-161699276%2CNES_C340B74799B64A54BBC4EBC004BF31-B9F225DDE3A711-9D23F0CFEC_p_1723328490108%2CNES_C340B74799B64A54BBC4EBC004BF31_p_1723328483428%2C%2C%2C%2C80186863%2CVideo%3A80186863%2CminiDpPlayButton,/watch/81661231?trackId=14170286,2024-08-10 22:21:41
HICHAM,www,playback,/watch/81661231?trackId=14170286,/watch/81661232?trackId=14170286,2024-08-10 22:21:41
HICHAM,www,browseTitles,app-info://platform/microsoft-store,/browse,2024-08-10 22:21:36
HICHAM,www,playback,/browse,/watch/80186863?trackId=14170286&tctx=1%2C0%2Cbbb9d66f-0ce3-4852-9fc3-92e58ab76524-161699276%2CNES_C340B74799B64A54BBC4EBC004BF31-B9F225DDE3A711-9D23F0CFEC_p_1723328490108%2CNES_C340B74799B64A54BBC4EBC004BF31_p_1723328483428%2C%2C%2C%2C80186863%2CVideo%3A80186863%2CminiDpPlayButton,2024-08-10 22:21:36
HICHAM,www,playback,/browse,/watch/80186863?trackId=14170286&tctx=1%2C0%2Cbbb9d66f-0ce3-4852-9fc3-92e58ab76524-161699276%2CNES_C340B74799B64A54BBC4EBC004BF31-B9F225DDE3A711-9D23F0CFEC_p_1723328490108%2CNES_C340B74799B64A54BBC4EBC004BF31_p_1723328483428%2C%2C%2C%2C80186863%2CVideo%3A80186863%2CminiDpPlayButton,2024-08-10 22:21:36
HICHAM,www,playback,/watch/80186863?trackId=14170286&tctx=1%2C0%2Cbbb9d66f-0ce3-4852-9fc3-92e58ab76524-161699276%2CNES_C340B74799B64A54BBC4EBC004BF31-B9F225DDE3A711-9D23F0CFEC_p_1723328490108%2CNES_C340B74799B64A54BBC4EBC004BF31_p_1723328483428%2C%2C%2C%2C80186863%2CVideo%3A80186863%2CminiDpPlayButton,/watch/81661231?trackId=14170286,2024-08-10 22:21:36
HICHAM,www,playback,/title/80186863?trkid=13630237,/watch/81639536?tctx=-97%2C-97%2C%2C%2C%2C%2C%2C%2C%2CVideo%3A80186863%2CdetailsPagePlayButton,2024-08-10 20:55:02
HICHAM,www,playback,/watch/81639536?tctx=-97%2C-97%2C%2C%2C%2C%2C%2C%2C%2CVideo%3A80186863%2CdetailsPagePlayButton,/watch/81661231?trackId=155573559,2024-08-10 20:55:02
HICHAM,www,movieDetails,/browse,/title/80186863?trkid=13630237,2024-08-10 19:37:16
HICHAM,www,playback,/title/80186863?trkid=13630237,/watch/81639536?tctx=-97%2C-97%2C%2C%2C%2C%2C%2C%2C%2CVideo%3A80186863%2CdetailsPagePlayButton,2024-08-10 19:37:16
HICHAM,www,profilesGate,/browse,/title/80186863?trkid=13630237,2024-08-10 19:37:14
HICHAM,www,browseTitles,/browse,/title/80186863?trkid=13630237,2024-08-10 19:37:14
HICHAM,www,browseTitles,app-info://platform/microsoft-store,/browse,2024-08-10 16:52:32
HICHAM,www,browseTitles,/browse,/title/80186863?trkid=13630237,2024-08-10 16:52:32
HICHAM,www,profilesGate,app-info://platform/microsoft-store,/browse,2024-08-10 16:52:30
HICHAM,www,browseTitles,app-info://platform/microsoft-store,/browse,2024-08-10 16:52:30
HICHAM,iOS,mhuMobileGetTemporaryAccess,,,2024-08-10 16:52:20
HICHAM,iOS,clcsInitialInterstitialView,,,2024-08-10 16:52:20
HICHAM,iOS,clcsInitialInterstitialView,,,2024-08-10 16:52:17
